"OUT_Id"	"g406"	"g407"	"g408"	"g409"	"g410"	"g416"	"g417"	"g418"	"g419"	"g420"	"g426"	"g427"	"g428"	"g429"	"g430"	"g436"	"g437"	"g438"	"g439"	"g440"	"g446"	"g447"	"g448"	"g449"	"g450"	"superkingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"
"9705"	"OTU9714"	262	0	0	0	0	4661	3933	307	0	193	0	0	0	308	778	0	0	0	0	0	0	622	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"9706"	"OTU9715"	262	0	0	909	282	746	0	154	0	1159	1545	2936	5396	0	778	0	315	0	0	0	0	311	1084	311	1106	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9707"	"OTU9716"	262	0	156	0	2252	186	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	774	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"9708"	"OTU9717"	785	0	0	0	845	1305	0	461	465	1932	309	155	1388	1079	311	0	944	0	0	0	769	15867	774	2644	14853	"Bacteria"	"Bacteroidetes"	NA	NA	NA	NA	"uncultured_Bacteriodetes_bacterium"
"9709"	"OTU9718"	262	0	625	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9710"	"OTU9719"	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9711"	"OTU9720"	523	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	"Bacteria"	"Parcubacteria"	NA	NA	NA	"Parcubacteria_genera_incertae_sedis"	"Unassigned"
"9712"	"OTU9721"	262	0	0	0	0	186	0	0	0	386	0	309	308	0	311	311	0	0	0	0	308	0	0	0	158	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Iamiaceae"	"Unassigned"	"Unassigned"
"9713"	"OTU9722"	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"Unassigned"
"9714"	"OTU9723"	262	0	312	0	282	1305	787	0	0	386	927	155	771	308	778	0	157	0	0	0	769	1867	1084	778	2370	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9715"	"OTU9724"	262	0	0	227	0	559	315	768	0	0	927	0	617	0	933	156	157	0	0	0	0	311	310	0	158	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Unassigned"	"Unassigned"
"9716"	"OTU9725"	262	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9717"	"OTU9726"	262	0	0	0	0	186	0	307	619	193	0	0	0	0	0	0	0	0	0	0	308	311	774	156	0	"Bacteria"	NA	NA	NA	NA	NA	"Gram-positive_bacteria_SOGA31"
"9718"	"OTU9727"	262	0	156	227	0	186	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"9719"	"OTU9728"	262	0	0	0	1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	"Unassigned"
"9720"	"OTU9729"	523	0	156	2954	845	186	0	154	0	0	155	155	308	0	467	0	0	0	461	155	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"Sphaerobacterales"	"Sphaerobacteraceae"	NA	"uncultured_Chloroflexi_bacterium"
"9721"	"OTU9730"	262	0	0	0	0	0	0	0	0	966	0	0	308	0	0	311	0	0	0	0	0	0	0	0	632	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9722"	"OTU9731"	262	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9723"	"OTU9732"	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9724"	"OTU9733"	262	0	0	909	0	3542	0	154	0	3670	1700	618	3084	2313	1711	467	472	929	0	0	4615	4822	1394	3267	3634	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	"Unassigned"
"9725"	"OTU9734"	523	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"9726"	"OTU9735"	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Armatimonadetes"	NA	NA	NA	"Armatimonadetes_gp5"	"uncultured_organism"
"9727"	"OTU9736"	262	0	0	682	0	1305	0	0	0	193	0	0	0	0	156	0	0	0	0	0	0	0	310	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9728"	"OTU9737"	262	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9729"	"OTU9738"	262	0	0	0	845	9694	1888	0	774	5408	309	0	154	0	1400	0	0	0	0	0	0	0	0	311	1264	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9730"	"OTU9739"	262	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9731"	"OTU9740"	262	0	0	0	0	746	0	0	0	0	0	0	0	0	311	0	0	1704	154	0	308	778	465	311	790	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"Unassigned"
"9732"	"OTU9741"	262	0	0	0	0	0	0	0	0	0	464	927	617	2159	0	778	1888	1704	0	774	0	0	465	778	632	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"9733"	"OTU9742"	262	0	0	0	845	5220	787	614	0	1159	464	0	0	771	622	0	0	0	0	0	1846	1556	0	0	632	"Bacteria"	"Planctomycetes"	"Planctomycetia"	NA	NA	NA	"bacterium_enrichment_culture_clone_KIST-JJY168"
"9734"	"OTU9743"	262	0	0	0	0	16592	10382	5833	4646	1545	309	0	0	3546	156	0	1416	619	154	155	1538	4978	7588	3422	12957	"Bacteria"	"Bacteroidetes"	NA	NA	NA	NA	"Unassigned"
"9735"	"OTU9744"	262	0	0	0	10135	7457	0	0	0	966	0	0	0	0	0	0	0	0	0	155	0	0	0	156	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp2"	NA	NA	"Gp2"	"uncultured_Firmicutes_bacterium"
"9736"	"OTU9745"	262	0	0	1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"9737"	"OTU9746"	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_Mycoplasmataceae_bacterium"
"9738"	"OTU9747"	262	0	0	682	282	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae_1"	"Paenibacillus"	"Unassigned"
"9739"	"OTU9748"	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	"Unassigned"
"9740"	"OTU9749"	523	0	0	0	1126	0	0	0	0	0	0	0	154	0	156	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9741"	"OTU9750"	262	0	0	0	0	1305	8180	14276	0	4443	0	0	0	154	0	156	0	155	461	0	0	467	310	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9742"	"OTU9751"	262	0	156	0	845	186	0	154	619	193	0	0	154	154	311	622	157	155	0	0	154	0	310	156	158	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	NA	NA	"Unassigned"
"9743"	"OTU9752"	262	0	1094	1591	1408	1305	472	307	155	193	927	0	154	0	622	1711	157	0	0	155	0	156	310	156	632	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	"Unassigned"
"9744"	"OTU9753"	262	0	156	227	1126	0	787	154	2633	0	0	0	0	154	156	0	0	0	0	0	308	0	0	0	474	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Acidiferrobacter"	"Unassigned"
"9745"	"OTU9754"	262	0	0	227	0	3729	1258	1228	1239	966	0	0	0	1079	0	156	157	155	154	465	1077	622	1858	622	1264	"Bacteria"	"Bacteroidetes"	NA	NA	NA	NA	"uncultured_Flavobacteriia_bacterium"
"9746"	"OTU9755"	523	0	0	0	282	0	0	0	0	0	0	0	0	1079	0	0	0	0	0	0	0	311	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Aquicella"	"uncultured_Coxiellaceae_bacterium"
"9747"	"OTU9756"	262	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9748"	"OTU9757"	262	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	622	1738	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9749"	"OTU9758"	262	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	157	619	0	0	769	0	465	3111	474	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9750"	"OTU9759"	262	0	0	227	845	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9751"	"OTU9760"	262	0	0	0	0	0	0	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9752"	"OTU9761"	262	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9753"	"OTU9762"	262	0	156	0	282	186	0	0	0	0	1545	2318	1233	308	0	0	315	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"9754"	"OTU9763"	262	0	0	0	0	0	0	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Gimesia"	"Unassigned"
"9755"	"OTU9764"	262	0	312	909	0	0	157	0	0	4636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unassigned"	"Unassigned"	"Unassigned"
"9756"	"OTU9765"	262	0	0	0	0	186	0	0	0	0	0	0	0	0	156	156	157	155	0	0	0	622	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Gimesia"	"uncultured_Planctomyces_sp."
"9757"	"OTU9766"	262	0	0	0	0	746	315	0	0	0	0	155	3392	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA	"Unassigned"
"9758"	"OTU9767"	262	0	0	0	0	746	0	0	0	193	155	0	0	0	0	0	157	0	0	0	0	0	310	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9759"	"OTU9768"	262	0	0	0	282	0	0	0	0	0	0	0	0	3392	156	0	787	0	0	155	0	311	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9760"	"OTU9769"	262	0	156	1591	1408	0	0	0	0	0	0	0	308	0	0	0	157	0	0	0	0	0	0	156	0	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"Unassigned"
"9761"	"OTU9770"	262	0	0	0	0	559	3303	154	0	193	0	0	0	0	0	467	0	0	0	14093	308	0	0	0	158	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9762"	"OTU9771"	262	0	0	0	2815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9763"	"OTU9772"	1046	0	0	0	2252	186	0	0	155	0	0	0	154	308	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9764"	"OTU9773"	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9765"	"OTU9774"	262	0	0	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	NA	NA	NA	"Unassigned"
"9766"	"OTU9775"	523	0	1406	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9767"	"OTU9776"	262	0	0	1591	0	0	0	0	465	579	0	0	0	0	156	0	0	0	0	0	308	0	0	0	474	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Kofleriaceae"	"Kofleria"	"Unassigned"
"9768"	"OTU9777"	523	0	0	0	0	6898	2202	0	155	386	0	0	0	0	0	0	0	0	0	0	154	467	0	0	1106	"Bacteria"	"Elusimicrobia"	NA	NA	NA	NA	"uncultured_bacterium"
"9769"	"OTU9778"	262	0	0	0	845	186	0	154	0	966	0	0	0	0	0	0	0	0	0	0	154	0	0	0	158	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	"uncultured_microorganism"
"9770"	"OTU9779"	262	0	0	0	0	0	0	0	0	0	0	0	1388	308	0	0	0	0	0	0	0	467	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9771"	"OTU9780"	262	0	312	0	845	0	0	0	0	579	155	1082	154	0	2956	0	157	0	154	0	308	467	0	622	158	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"uncultured_proteobacterium"
"9772"	"OTU9781"	262	0	0	0	1126	2051	472	307	0	579	927	927	0	0	1400	0	0	0	0	0	0	0	310	622	1106	"Bacteria"	"Bacteroidetes"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9773"	"OTU9782"	262	0	156	909	0	0	0	0	0	193	0	773	0	0	0	156	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Coxiella"	"Unassigned"
"9774"	"OTU9783"	262	0	0	0	1126	0	787	154	774	386	773	155	1233	0	0	156	472	619	461	155	923	311	0	622	474	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9775"	"OTU9784"	262	0	156	0	845	186	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp6"	NA	NA	"Gp6"	"Unassigned"
"9776"	"OTU9785"	262	0	0	0	0	2051	1573	0	1549	0	0	0	0	0	0	0	157	155	461	1704	0	156	0	0	0	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	NA	NA	"Unassigned"
"9777"	"OTU9786"	262	0	0	227	845	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9778"	"OTU9787"	262	0	0	0	0	1119	629	1842	2788	386	0	0	5705	154	0	0	0	155	0	0	0	0	0	156	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Acidiferrobacter"	"Unassigned"
"9779"	"OTU9788"	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Unassigned"	"Unassigned"
"9780"	"OTU9789"	523	0	0	682	0	0	0	0	0	0	0	0	0	1079	2178	778	787	155	0	0	308	311	310	156	474	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9781"	"OTU9790"	262	0	0	0	0	186	157	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"Tepidisphaeraceae"	"Tepidisphaera"	"Tepidisphaera_mucosa"
"9782"	"OTU9791"	262	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	155	0	310	0	0	0	0	0	"Bacteria"	"Verrucomicrobia"	"Subdivision3"	NA	NA	"Subdivision3_genera_incertae_sedis"	"Unassigned"
"9783"	"OTU9792"	523	0	0	1136	1126	8389	35236	2763	8053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Unassigned"	"Unassigned"	"Unassigned"
"9784"	"OTU9793"	262	0	0	682	3378	0	0	154	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9785"	"OTU9794"	262	0	0	0	1408	1305	315	0	0	1352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9786"	"OTU9795"	262	0	156	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	615	0	0	0	474	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9787"	"OTU9796"	262	0	0	0	0	0	0	0	0	0	0	927	0	617	0	0	1573	155	307	0	4769	14311	7588	14156	8375	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9788"	"OTU9797"	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	156	0	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"Unassigned"
"9789"	"OTU9798"	262	0	0	0	282	2051	0	0	0	193	2627	618	0	2004	5289	2333	2989	2788	461	155	13846	37333	2168	1867	14379	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9790"	"OTU9799"	523	0	0	0	0	0	157	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Heliobacteriaceae"	"Hydrogenispora"	"Unassigned"
"9791"	"OTU9800"	523	0	0	0	0	0	0	0	310	193	155	309	0	0	0	0	0	0	0	0	462	0	0	156	0	"Bacteria"	"Microgenomates"	NA	NA	NA	"Microgenomates_genera_incertae_sedis"	"Unassigned"
"9792"	"OTU9801"	262	0	156	0	0	0	0	0	0	0	0	155	308	154	156	0	0	0	0	0	0	0	0	0	158	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	NA	NA	"Unassigned"
"9793"	"OTU9802"	262	0	0	0	0	186	0	0	0	0	309	155	7093	4317	933	156	1416	619	0	310	1538	778	1394	0	2844	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9794"	"OTU9803"	523	0	937	1136	1408	2051	157	154	310	193	0	0	0	771	0	0	0	0	0	0	2308	2178	1394	311	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"9795"	"OTU9804"	262	0	0	0	0	186	0	0	0	193	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA	"Unassigned"
"9796"	"OTU9805"	262	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	1239	0	0	0	0	0	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA	"Unassigned"
"9797"	"OTU9806"	262	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"Unassigned"
"9798"	"OTU9807"	262	0	0	0	0	8389	76607	154	1394	0	0	0	0	925	0	311	157	31128	9825	1394	1231	0	465	0	632	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9799"	"OTU9808"	262	0	0	682	2815	186	0	0	0	193	0	0	0	154	0	0	0	0	0	0	0	0	310	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"9800"	"OTU9809"	262	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Cystobacteraceae"	"Anaeromyxobacter"	"Unassigned"
"9801"	"OTU9810"	262	0	0	0	845	13982	1416	461	0	193	773	0	0	0	1867	0	0	774	0	0	1231	778	0	1244	2054	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9802"	"OTU9811"	262	0	312	0	845	0	157	0	0	0	309	309	4780	925	2022	0	787	0	0	310	0	1556	0	622	158	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	"agricultural_soil_bacterium_SC-I-81"
"9803"	"OTU9812"	262	0	469	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Nannocystaceae"	"Unassigned"	"Unassigned"
"9804"	"OTU9813"	262	0	0	0	0	0	0	0	0	193	13289	11898	12181	4934	9644	0	2517	3097	461	0	4462	4044	4646	9489	8849	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unassigned"	"Unassigned"	"Unassigned"
"9805"	"OTU9814"	262	0	312	682	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"9806"	"OTU9815"	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"Unassigned"
"9807"	"OTU9816"	262	0	0	0	0	2610	1416	921	155	3863	1082	309	154	14493	3889	6844	11011	4181	5373	1239	15077	37333	17190	5756	11693	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Kofleriaceae"	"Kofleria"	"Unassigned"
"9808"	"OTU9817"	262	0	0	0	282	1305	3146	2610	929	1159	309	1391	0	3084	1867	1089	3461	2478	1535	1704	3077	4044	2942	1556	1738	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Nannocystaceae"	"Nannocystis"	"uncultured_Myxococcales_bacterium"
"9809"	"OTU9818"	523	0	0	0	282	746	315	768	0	386	1082	0	0	154	156	0	0	0	0	0	154	156	0	0	158	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Unassigned"	"Unassigned"	"Unassigned"
"9810"	"OTU9819"	262	0	0	1818	845	0	0	0	155	386	0	0	0	617	467	0	472	0	0	155	615	0	310	622	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"9811"	"OTU9820"	262	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	"uncultured_Novosphingobium_sp."
"9812"	"OTU9821"	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp11"	NA	NA	"Gp11"	"Unassigned"
"9813"	"OTU9822"	262	0	156	0	845	3729	315	154	0	5215	2163	1082	1233	4626	2022	0	157	155	0	0	1692	622	1394	1244	6953	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	"uncultured_Sphingomonadales_bacterium"
"9814"	"OTU9823"	262	0	0	0	0	186	0	0	0	386	0	155	771	308	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	"uncultured_archaeon"
