"OUT_Id"	"g411"	"g412"	"g413"	"g414"	"g415"	"g421"	"g422"	"g423"	"g424"	"g425"	"g431"	"g432"	"g433"	"g434"	"g435"	"g441"	"g442"	"g443"	"g444"	"g445"	"g451"	"g452"	"g453"	"g454"	"g455"
"11352"	"OTU12440"	0	0	0	921	0	0	0	0	158	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0
"11353"	"OTU12442"	0	0	0	0	0	0	0	0	0	309	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
"11354"	"OTU12443"	0	155	0	0	626	155	0	0	0	0	1084	157	308	315	154	311	0	0	52	104	311	1084	0	0	127
"11355"	"OTU12444"	0	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11356"	"OTU12445"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774	0	0	0
"11357"	"OTU12446"	0	0	154	0	0	0	0	0	0	0	155	1888	0	629	462	52	0	365	363	519	0	0	52	0	0
"11358"	"OTU12447"	0	0	307	0	0	310	52	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11359"	"OTU12449"	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11360"	"OTU12450"	0	466	0	0	157	0	0	0	0	0	155	0	0	0	308	0	0	0	0	0	0	0	0	0	0
"11361"	"OTU12452"	0	0	0	0	0	0	52	0	0	0	155	0	0	0	154	0	0	0	0	0	0	0	0	0	508
"11362"	"OTU12453"	0	0	0	0	0	155	104	1888	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11363"	"OTU12454"	0	0	0	0	0	0	0	157	0	0	0	315	0	1416	308	0	155	0	0	0	156	310	52	0	0
"11364"	"OTU12455"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11365"	"OTU12456"	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	778	155	0	0	0
"11366"	"OTU12459"	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11367"	"OTU12460"	0	466	0	0	0	0	0	0	0	0	155	0	0	0	308	52	0	0	0	0	0	0	0	0	0
"11368"	"OTU12461"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	52	104	0
"11369"	"OTU12462"	0	0	0	154	0	155	364	629	158	0	155	629	308	157	308	104	0	0	0	0	0	310	0	0	254
"11370"	"OTU12463"	0	155	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0
"11371"	"OTU12464"	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11372"	"OTU12465"	0	0	0	0	0	0	208	315	158	464	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0
"11373"	"OTU12466"	0	0	0	154	0	155	0	0	158	0	4956	3933	2923	4247	9231	259	931	835	0	1504	20533	8827	773	1197	11180
"11374"	"OTU12467"	0	0	0	0	0	0	0	0	0	0	310	157	0	1573	1538	0	466	209	0	259	2489	310	52	0	2541
"11375"	"OTU12469"	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11376"	"OTU12471"	0	0	0	921	157	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11377"	"OTU12472"	0	0	0	614	0	0	52	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11378"	"OTU12473"	0	0	0	0	0	619	208	0	0	309	0	157	0	0	0	0	103	0	0	0	0	0	52	0	127
"11379"	"OTU12474"	0	0	0	0	0	0	0	0	0	0	465	157	0	157	3692	0	0	0	0	0	0	0	0	0	0
"11380"	"OTU12475"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
"11381"	"OTU12476"	0	0	0	0	0	1394	520	787	158	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
"11382"	"OTU12478"	0	0	0	0	157	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0
"11383"	"OTU12479"	0	0	0	768	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	508
"11384"	"OTU12480"	0	0	0	0	0	0	21722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11385"	"OTU12481"	0	0	0	0	0	0	52	0	316	155	155	787	0	0	154	0	0	0	0	0	0	0	0	0	0
"11386"	"OTU12482"	0	0	768	0	0	0	0	315	158	1082	310	157	154	315	923	259	0	52	0	0	3267	310	103	0	0
"11387"	"OTU12485"	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	52	0	0	0	0	778	0	103	0	508
"11388"	"OTU12487"	0	0	0	0	0	155	104	157	0	155	774	629	154	1573	2308	207	828	992	0	259	5133	20752	464	1093	3684
"11389"	"OTU12488"	0	0	0	0	0	310	364	2989	0	464	619	0	0	0	0	519	0	52	0	985	0	155	52	0	1270
"11390"	"OTU12490"	0	0	0	0	0	619	0	0	0	0	155	2202	769	1573	6154	415	466	470	0	363	1089	4027	103	4216	14737
"11391"	"OTU12491"	0	0	0	0	0	0	0	0	0	155	465	0	0	0	462	0	0	0	0	0	156	0	0	0	127
"11392"	"OTU12493"	0	0	0	0	0	0	104	0	158	0	155	0	0	315	0	0	0	52	0	104	311	0	0	0	889
"11393"	"OTU12494"	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11394"	"OTU12496"	0	931	0	0	783	310	104	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	127
"11395"	"OTU12497"	0	155	307	154	0	2788	0	2989	158	927	0	157	0	315	615	363	103	209	52	0	3111	4801	0	364	7368
"11396"	"OTU12498"	0	0	0	0	0	0	0	787	0	0	155	472	0	1258	2769	311	155	209	52	0	933	1394	52	104	2541
"11397"	"OTU12500"	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11398"	"OTU12502"	0	0	0	0	157	6350	0	0	0	309	155	315	154	472	1231	622	259	470	208	104	4200	6814	103	729	2287
"11399"	"OTU12503"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	622	0	0	0	254
"11400"	"OTU12505"	0	0	0	0	157	155	0	472	0	309	0	157	154	0	3385	0	0	0	0	0	0	155	0	0	0
"11401"	"OTU12506"	0	0	0	0	0	1394	260	315	0	309	155	315	154	1258	1231	52	0	0	0	363	467	310	0	0	0
"11402"	"OTU12507"	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
"11403"	"OTU12508"	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11404"	"OTU12509"	0	0	0	154	0	29270	0	0	0	0	155	157	308	2831	3231	0	155	0	0	2541	778	0	0	260	1779
"11405"	"OTU12510"	0	1242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11406"	"OTU12511"	0	155	0	0	0	0	0	0	0	0	0	157	154	0	462	0	0	0	0	0	0	0	0	0	0
"11407"	"OTU12512"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0
"11408"	"OTU12513"	0	466	154	154	0	13473	520	2045	1738	1391	6040	1416	615	13843	30308	519	1500	0	0	363	1867	3097	155	833	2287
"11409"	"OTU12515"	0	0	0	0	0	2168	208	16517	9955	4018	155	0	0	0	0	0	0	0	0	0	311	0	0	0	0
"11410"	"OTU12516"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0
"11411"	"OTU12517"	0	0	307	0	0	155	0	157	316	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381
"11412"	"OTU12518"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508
"11413"	"OTU12519"	0	0	0	0	0	310	52	1101	1106	927	0	0	0	0	0	0	103	52	0	0	0	310	0	0	127
"11414"	"OTU12520"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11415"	"OTU12523"	0	931	307	307	1879	4491	1611	1573	316	927	1858	2045	615	629	2000	207	103	0	0	881	3111	5111	258	0	2541
"11416"	"OTU12525"	0	0	0	0	0	0	0	0	0	0	0	629	0	0	0	0	0	0	0	0	311	0	0	0	0
"11417"	"OTU12526"	0	0	0	614	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0
"11418"	"OTU12527"	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11419"	"OTU12528"	0	0	0	0	0	0	0	0	0	0	7588	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11420"	"OTU12529"	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	381
"11421"	"OTU12530"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0
"11422"	"OTU12531"	0	0	0	0	0	0	52	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11423"	"OTU12532"	0	0	0	0	157	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127
"11424"	"OTU12533"	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
"11425"	"OTU12534"	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11426"	"OTU12535"	0	0	0	154	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11427"	"OTU12536"	0	310	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
"11428"	"OTU12537"	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11429"	"OTU12538"	0	0	0	0	0	0	0	0	158	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11430"	"OTU12540"	0	0	0	0	0	0	0	0	0	0	465	0	0	157	462	0	103	209	0	0	467	0	0	0	381
"11431"	"OTU12541"	0	0	0	0	0	0	0	0	0	0	465	0	0	0	769	0	0	0	0	0	0	0	0	0	0
"11432"	"OTU12542"	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
"11433"	"OTU12545"	0	466	307	154	626	155	104	1730	0	155	155	0	308	0	462	0	466	0	0	0	156	155	0	0	127
"11434"	"OTU12547"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11435"	"OTU12549"	0	155	0	0	157	0	0	0	0	309	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0
"11436"	"OTU12550"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0
"11437"	"OTU12551"	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11438"	"OTU12553"	0	0	0	0	0	0	0	157	0	0	4027	2360	0	157	769	0	259	52	0	0	0	0	0	0	0
"11439"	"OTU12555"	0	0	0	614	0	619	0	0	1106	155	40575	72045	769	13843	39385	0	0	0	0	0	0	133805	0	0	254
"11440"	"OTU12556"	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11441"	"OTU12557"	0	0	0	0	0	0	0	157	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0
"11442"	"OTU12558"	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0
"11443"	"OTU12559"	0	0	614	1075	157	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11444"	"OTU12560"	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11445"	"OTU12561"	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11446"	"OTU12565"	0	0	768	0	0	0	0	0	1106	0	310	0	462	0	769	0	0	0	0	104	0	0	0	104	127
"11447"	"OTU12567"	0	155	0	768	0	0	0	0	0	0	465	629	154	0	0	0	0	0	0	0	0	0	258	104	0
"11448"	"OTU12568"	0	0	0	0	0	2323	0	10382	8217	2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11449"	"OTU12569"	0	0	154	0	0	0	0	0	0	0	310	157	154	0	0	0	0	0	0	0	0	0	0	104	0
"11450"	"OTU12570"	0	0	0	0	0	1704	0	7551	3318	2472	155	157	0	0	923	0	0	0	0	0	0	0	0	0	0
"11451"	"OTU12571"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	311	0	52	0	0
"11452"	"OTU12572"	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	155	0	0	0	0	0	0	0	0
"11453"	"OTU12573"	0	0	154	0	0	0	0	0	0	0	929	472	0	0	1538	259	0	0	0	363	7000	2323	103	364	2668
"11454"	"OTU12575"	0	0	0	0	0	0	0	0	0	0	929	157	0	157	0	52	103	0	0	0	0	0	0	0	0
"11455"	"OTU12577"	0	0	0	0	0	0	208	0	0	0	0	472	0	0	0	363	0	0	0	104	0	0	0	0	0
"11456"	"OTU12578"	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11457"	"OTU12579"	0	0	0	0	0	0	0	0	316	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11458"	"OTU12580"	0	0	0	0	0	155	0	0	158	0	0	0	0	157	0	52	466	0	0	104	0	0	0	0	381
"11459"	"OTU12581"	0	0	0	0	0	0	0	157	0	0	619	157	0	315	1385	0	0	52	0	0	156	0	0	0	0
"11460"	"OTU12582"	0	0	0	0	0	310	0	0	474	0	0	0	0	0	0	207	0	0	0	0	311	619	0	0	0
"11461"	"OTU12583"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381
"11462"	"OTU12584"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0
"11463"	"OTU12585"	0	0	614	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11464"	"OTU12587"	0	0	0	0	157	0	0	0	0	0	0	157	0	0	0	52	0	0	0	0	0	0	0	0	0
"11465"	"OTU12588"	0	0	0	0	0	0	0	0	0	0	310	0	0	0	769	0	0	0	0	0	311	155	0	0	0
"11466"	"OTU12589"	0	0	0	0	157	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11467"	"OTU12590"	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11468"	"OTU12591"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0
"11469"	"OTU12593"	0	466	0	154	0	0	0	157	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0
"11470"	"OTU12594"	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	156	1143
"11471"	"OTU12595"	0	0	0	0	0	0	0	0	0	309	0	0	0	0	154	0	0	52	0	0	156	0	0	0	381
"11472"	"OTU12596"	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11473"	"OTU12597"	0	310	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0
"11474"	"OTU12599"	0	0	0	0	0	155	0	0	0	927	155	157	0	1258	0	104	103	157	363	0	1089	155	309	3175	1143
"11475"	"OTU12600"	0	155	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11476"	"OTU12601"	0	0	0	154	0	0	208	315	1422	0	1084	315	0	1573	923	0	103	0	0	104	0	0	0	0	0
"11477"	"OTU12602"	0	0	0	0	0	0	0	0	0	0	619	157	0	0	0	52	0	0	0	0	0	0	0	0	0
"11478"	"OTU12603"	0	310	154	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11479"	"OTU12604"	0	0	0	0	0	0	0	0	0	0	4646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11480"	"OTU12605"	0	0	0	0	0	155	0	472	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127
"11481"	"OTU12607"	0	0	0	307	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11482"	"OTU12608"	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11483"	"OTU12609"	0	0	0	154	0	310	0	0	0	0	0	0	0	0	0	0	103	0	0	0	156	0	0	0	127
"11484"	"OTU12610"	0	0	0	0	0	310	0	157	0	309	0	0	0	472	462	0	0	0	0	0	0	310	0	0	0
"11485"	"OTU12611"	0	0	2303	1689	1566	0	0	0	316	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11486"	"OTU12612"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11487"	"OTU12613"	0	0	0	0	0	0	0	0	0	0	0	157	154	0	154	0	0	0	0	0	311	0	0	0	0
"11488"	"OTU12614"	0	0	0	0	0	0	0	0	0	0	310	0	0	157	154	0	0	0	0	0	0	0	0	0	0
"11489"	"OTU12615"	0	0	0	154	0	310	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11490"	"OTU12616"	0	1086	307	0	0	619	104	0	0	309	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0
"11491"	"OTU12617"	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254
"11492"	"OTU12618"	0	155	0	154	0	465	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	104	254
"11493"	"OTU12621"	0	0	0	0	0	0	0	0	0	0	155	315	0	0	0	0	0	0	0	0	0	0	0	0	0
"11494"	"OTU12622"	0	0	0	307	0	155	52	157	0	927	2323	1730	154	3775	6000	207	466	0	415	259	6222	2633	413	416	3684
"11495"	"OTU12624"	0	0	0	0	0	0	0	0	0	0	155	0	0	157	154	0	0	0	0	0	0	0	0	0	0
"11496"	"OTU12625"	0	0	0	0	0	0	0	0	0	0	4646	629	308	0	2308	0	103	0	0	0	0	0	0	0	0
"11497"	"OTU12626"	0	0	0	921	0	155	0	157	0	155	0	315	0	0	0	0	103	0	0	0	0	310	0	156	0
"11498"	"OTU12627"	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11499"	"OTU12628"	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	127
"11500"	"OTU12630"	0	0	0	0	0	0	2079	0	0	0	310	472	154	157	0	0	259	365	0	622	4511	2788	103	520	127
"11501"	"OTU12631"	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0
"11502"	"OTU12633"	0	0	0	0	0	0	0	0	0	0	0	157	0	1258	1846	0	0	0	0	0	0	0	0	0	0
"11503"	"OTU12635"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11504"	"OTU12637"	0	0	0	0	0	0	0	0	0	0	0	157	154	0	0	0	0	0	0	0	0	0	0	0	0
"11505"	"OTU12638"	0	0	154	154	313	0	208	157	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11506"	"OTU12639"	0	310	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11507"	"OTU12641"	0	0	0	154	0	0	0	0	0	0	619	472	154	0	0	0	0	0	0	259	0	0	0	0	0
"11508"	"OTU12642"	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11509"	"OTU12644"	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11510"	"OTU12647"	0	0	0	307	157	0	572	1730	0	309	0	472	0	472	0	104	621	0	0	0	622	0	52	0	381
"11511"	"OTU12648"	0	0	0	0	0	0	0	0	0	0	0	157	0	0	462	0	103	0	0	0	0	0	0	0	0
"11512"	"OTU12649"	0	0	0	0	313	0	0	0	0	0	155	629	0	157	308	0	0	0	0	0	0	0	0	0	0
"11513"	"OTU12650"	0	0	0	154	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11514"	"OTU12651"	0	0	0	0	0	0	0	0	0	155	0	157	0	472	154	0	0	0	0	0	0	0	0	0	0
"11515"	"OTU12652"	0	1242	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11516"	"OTU12654"	0	0	0	0	0	465	0	0	158	155	155	157	0	1416	154	104	0	0	0	0	0	619	0	0	254
"11517"	"OTU12655"	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11518"	"OTU12656"	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	52	0	0
"11519"	"OTU12658"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	52	0	0	0	0	0	0	0	0	381
"11520"	"OTU12659"	0	0	0	0	0	310	0	0	0	0	0	0	0	0	154	311	0	365	0	0	156	0	0	260	1143
"11521"	"OTU12661"	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0
"11522"	"OTU12662"	0	0	0	0	0	0	0	787	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
"11523"	"OTU12664"	0	0	0	614	313	155	0	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	156	0
"11524"	"OTU12665"	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11525"	"OTU12666"	0	155	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11526"	"OTU12669"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11527"	"OTU12670"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11528"	"OTU12671"	0	0	154	0	0	0	0	0	316	464	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0
"11529"	"OTU12672"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	310	52	260	381
"11530"	"OTU12674"	0	0	154	0	626	24469	1143	12584	474	3245	465	1101	308	315	3385	1867	466	1357	52	1400	4200	8673	155	1093	7750
"11531"	"OTU12675"	0	0	0	768	0	155	52	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11532"	"OTU12676"	0	0	154	0	626	310	0	3146	0	0	774	157	308	629	923	52	0	0	0	0	311	465	0	0	1652
"11533"	"OTU12677"	0	0	0	0	0	1394	0	157	0	155	2788	157	0	1101	462	519	362	261	260	1504	0	310	206	104	0
"11534"	"OTU12681"	0	0	0	0	0	3717	0	0	0	0	0	0	0	0	308	0	0	0	0	778	0	155	0	0	127
"11535"	"OTU12682"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
"11536"	"OTU12683"	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11537"	"OTU12685"	0	621	0	154	0	155	0	0	0	0	0	472	154	0	154	0	0	0	0	0	0	310	0	260	0
"11538"	"OTU12686"	0	0	0	614	0	16261	5768	14787	3160	1236	2478	2360	923	5820	7538	622	1397	678	52	1244	16333	13164	825	4528	6479
"11539"	"OTU12687"	0	0	0	0	0	0	0	0	0	0	1549	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11540"	"OTU12688"	0	0	0	1382	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
"11541"	"OTU12689"	0	0	0	0	0	0	0	0	0	0	0	157	462	0	0	0	0	0	0	0	0	0	0	0	0
"11542"	"OTU12690"	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11543"	"OTU12691"	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0
"11544"	"OTU12692"	0	0	0	0	0	0	0	0	0	0	155	0	0	629	308	0	0	0	0	0	311	310	0	0	0
"11545"	"OTU12693"	0	0	0	0	0	155	0	157	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11546"	"OTU12695"	0	0	0	0	0	0	52	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11547"	"OTU12696"	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0
"11548"	"OTU12698"	0	0	0	307	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11549"	"OTU12699"	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11550"	"OTU12700"	0	0	0	0	0	0	0	0	0	155	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0
"11551"	"OTU12702"	0	155	614	0	157	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11552"	"OTU12706"	0	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11553"	"OTU12707"	0	0	0	0	313	0	0	0	0	0	619	629	0	0	0	0	0	0	0	0	0	0	0	0	0
"11554"	"OTU12708"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11555"	"OTU12709"	0	0	0	0	0	0	52	0	0	0	929	0	0	0	0	0	103	0	0	0	156	0	0	0	0
"11556"	"OTU12710"	0	0	0	0	0	0	0	0	316	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11557"	"OTU12713"	0	0	0	0	0	155	0	0	0	0	310	944	0	629	769	259	0	52	0	363	1556	465	309	104	381
"11558"	"OTU12714"	0	0	0	0	313	0	0	0	0	0	0	0	0	629	0	0	362	0	0	0	0	0	0	0	0
"11559"	"OTU12715"	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11560"	"OTU12716"	0	466	0	307	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11561"	"OTU12717"	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0
"11562"	"OTU12719"	0	0	0	0	157	0	0	0	0	155	465	1416	0	2360	3231	104	828	0	0	0	311	465	0	104	1143
"11563"	"OTU12720"	0	0	307	0	157	155	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11564"	"OTU12721"	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11565"	"OTU12722"	0	0	0	0	0	465	0	0	0	0	0	157	308	0	0	0	0	0	0	0	0	155	0	0	0
"11566"	"OTU12723"	0	0	0	0	0	0	0	0	0	0	1704	4562	615	472	0	104	0	0	52	1141	311	0	0	104	127
"11567"	"OTU12724"	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"11568"	"OTU12726"	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
