"OUT_Id"	"g411"	"g412"	"g413"	"g414"	"g415"	"g421"	"g422"	"g423"	"g424"	"g425"	"g431"	"g432"	"g433"	"g434"	"g435"	"g441"	"g442"	"g443"	"g444"	"g445"	"g451"	"g452"	"g453"	"g454"	"g455"	"superkingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"
"6795"	"OTU7205"	0	0	0	307	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_incertae_sedis"	NA	"Candidatus_Carsonella"	"Unassigned"
"6796"	"OTU7206"	621	0	154	0	157	2478	624	3303	316	155	0	157	0	0	308	0	103	0	0	0	156	0	0	0	254	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6797"	"OTU7207"	0	621	1075	0	0	155	364	3461	0	464	0	0	0	0	0	52	0	0	0	0	2489	929	52	104	762	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"Unassigned"
"6798"	"OTU7208"	0	466	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Singulisphaera"	"Unassigned"
"6799"	"OTU7209"	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"6800"	"OTU7210"	0	0	307	154	0	12235	364	3461	1264	4945	1084	1416	2154	4719	8615	2074	1966	992	156	1400	17733	12080	155	1197	14610	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp22"	NA	NA	"Gp22"	"Unassigned"
"6801"	"OTU7211"	1086	621	307	5373	2192	12854	1039	5978	0	773	310	629	0	787	2000	519	155	157	156	259	15244	3097	103	260	6225	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Nannocystaceae"	"Unassigned"	"Unassigned"
"6802"	"OTU7212"	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6803"	"OTU7213"	0	2483	0	0	783	155	0	0	0	464	0	0	0	0	0	52	0	0	0	0	0	310	103	156	0	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	NA	"Unassigned"
"6804"	"OTU7214"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"6805"	"OTU7215"	155	155	0	0	0	0	52	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA	"uncultured_Geoalkalibacter_sp."
"6806"	"OTU7216"	0	0	154	614	0	155	0	472	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	NA	NA	NA	"Unassigned"
"6807"	"OTU7217"	310	310	0	0	0	1704	3118	0	158	155	2323	1573	0	315	308	1970	2483	574	260	4719	2178	7434	5259	1770	1270	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp13"	NA	NA	"Gp13"	"Unassigned"
"6808"	"OTU7218"	155	0	154	154	157	155	0	0	0	309	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Labilitrichaceae"	"Labilithrix"	"Unassigned"
"6809"	"OTU7219"	621	0	154	1689	1566	1704	208	472	0	618	0	0	615	0	0	0	0	0	0	0	156	310	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp3"	NA	NA	"Gp3"	"Unassigned"
"6810"	"OTU7220"	0	155	614	0	1879	0	52	0	0	0	1084	472	0	0	923	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Armatimonadetes"	NA	NA	NA	"Armatimonadetes_gp4"	"Unassigned"
"6811"	"OTU7221"	310	0	921	0	1566	0	0	0	0	309	0	629	0	315	308	0	0	0	0	104	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Unassigned"	"Unassigned"	"Unassigned"
"6812"	"OTU7223"	0	931	0	0	0	0	0	0	0	155	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Cyanobacteria/Chloroplast"	"Cyanobacteria"	NA	NA	NA	"Unassigned"
"6813"	"OTU7224"	0	310	154	0	626	0	52	0	158	0	0	315	0	0	0	52	0	0	0	0	0	155	0	0	0	"Bacteria"	"Verrucomicrobia"	"Subdivision3"	NA	NA	"Subdivision3_genera_incertae_sedis"	"Unassigned"
"6814"	"OTU7225"	155	0	0	154	0	155	0	0	158	0	155	629	769	315	2000	0	155	0	0	104	467	619	52	104	0	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6815"	"OTU7227"	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"6816"	"OTU7228"	310	931	0	1075	783	465	52	315	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"Unassigned"
"6817"	"OTU7229"	0	931	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Unassigned"	"Unassigned"
"6818"	"OTU7230"	4346	1707	4759	7675	3915	1549	1351	9910	1738	7726	6504	2674	923	472	0	570	0	418	623	778	311	929	464	0	127	"Bacteria"	"Acidobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6819"	"OTU7231"	0	0	0	0	157	465	416	0	0	155	929	472	462	1573	1692	311	1190	365	52	104	8244	2788	103	260	3811	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Unassigned"	"Unassigned"
"6820"	"OTU7232"	0	155	0	0	0	0	52	0	0	0	155	157	0	0	308	0	103	0	0	0	311	0	0	0	254	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Unassigned"	"Unassigned"
"6821"	"OTU7233"	0	310	0	0	0	0	260	0	158	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	"Bacteria"	"Proteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6822"	"OTU7234"	0	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	"Bacteria"	"Armatimonadetes"	NA	NA	NA	"Armatimonadetes_gp2"	"Unassigned"
"6823"	"OTU7235"	155	466	154	0	783	1704	520	944	1106	464	203960	157933	61846	67326	62308	69274	59653	64975	11628	226748	124444	474978	125506	122468	163884	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	"Unassigned"
"6824"	"OTU7238"	0	155	0	0	0	0	0	0	1264	309	0	0	0	0	154	0	0	0	0	0	0	0	0	0	127	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae_1"	"Geothermomicrobium"	"Unassigned"
"6825"	"OTU7239"	310	0	0	0	313	0	52	472	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"uncultured_Pelobacter_sp."
"6826"	"OTU7240"	0	1707	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6827"	"OTU7241"	155	3104	921	2303	1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6828"	"OTU7243"	155	310	0	307	0	0	0	0	0	0	0	0	154	472	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Unassigned"	"Unassigned"	"Unassigned"
"6829"	"OTU7245"	0	310	0	0	0	0	52	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	NA	"uncultured_gamma_proteobacterium"
"6830"	"OTU7246"	11020	9778	14737	2149	17383	929	0	0	5847	7108	3252	9281	2462	1730	0	2281	931	4540	1973	4200	0	5265	2217	1666	0	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"uncultured_bacterium"
"6831"	"OTU7248"	0	931	0	307	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"6832"	"OTU7249"	155	155	0	154	1096	619	0	944	158	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Zavarzinella"	"Unassigned"
"6833"	"OTU7250"	310	310	0	768	626	310	0	0	0	0	0	0	0	157	308	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Aquicella"	"Unassigned"
"6834"	"OTU7251"	0	1086	0	0	0	0	0	0	0	0	1858	6449	1692	0	462	52	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Unassigned"	"Unassigned"
"6835"	"OTU7252"	310	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	155	0	0	127	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6836"	"OTU7253"	0	621	614	0	0	619	0	0	0	309	465	0	0	0	0	0	0	0	0	104	0	310	0	0	127	"Bacteria"	"Microgenomates"	NA	NA	NA	"Microgenomates_genera_incertae_sedis"	"Unassigned"
"6837"	"OTU7254"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	1231	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Alphaproteobacteria_incertae_sedis"	NA	"Geminicoccus"	"uncultured_proteobacterium"
"6838"	"OTU7255"	0	0	0	0	157	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rubellimicrobium"	"uncultured_bacterium"
"6839"	"OTU7257"	0	0	0	0	0	310	0	0	790	773	310	157	0	157	308	519	0	0	0	0	0	0	0	156	0	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"Phycisphaera"	"Unassigned"
"6840"	"OTU7258"	310	621	921	614	1723	0	572	0	158	155	0	0	615	0	0	0	0	0	52	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6841"	"OTU7259"	0	0	0	0	0	0	0	0	0	0	155	157	0	315	0	104	0	0	0	0	0	0	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_Cytophaga_sp."
"6842"	"OTU7260"	0	466	0	154	157	155	208	0	1422	464	155	0	0	315	154	0	103	0	0	259	311	0	0	0	127	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"6843"	"OTU7261"	155	155	0	0	0	310	0	157	0	0	0	629	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"Unassigned"
"6844"	"OTU7262"	0	0	0	921	157	164314	3274	4562	790	2318	929	0	154	1101	3692	0	103	157	0	0	311	0	0	104	1779	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"Unassigned"
"6845"	"OTU7263"	3415	2483	0	3991	5011	465	52	0	790	927	8827	13371	3692	787	308	3837	1500	992	0	4200	622	465	1289	416	127	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	NA	NA	"Unassigned"
"6846"	"OTU7264"	310	0	154	1075	626	28186	1923	2202	316	3709	12080	6449	3692	15730	28308	363	3466	418	779	2541	8711	6350	258	1666	8385	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	"uncultured_Burkholderiaceae_bacterium"
"6847"	"OTU7265"	0	0	0	0	0	0	208	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_soil_bacterium_PBS-25"
"6848"	"OTU7266"	0	0	0	0	0	0	0	0	0	309	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"Unassigned"
"6849"	"OTU7267"	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Unassigned"	"Unassigned"
"6850"	"OTU7268"	0	0	0	0	157	0	0	0	948	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	889	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	NA	NA	"Unassigned"
"6851"	"OTU7269"	776	1707	3684	2763	1723	8363	208	5663	3002	2472	2788	4247	2154	1888	2923	1452	1035	678	260	1659	4044	5265	258	2498	9274	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_Termite_group_1_bacterium"
"6852"	"OTU7270"	0	155	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	"Spirobacillus_cienkowskii"
"6853"	"OTU7271"	155	466	154	921	626	155	0	0	0	309	1239	1573	0	2674	3231	0	517	157	0	104	1089	310	0	729	762	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"Phycisphaera"	"Unassigned"
"6854"	"OTU7272"	0	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"Unassigned"
"6855"	"OTU7273"	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6856"	"OTU7274"	1707	5898	3070	1075	5168	77124	7223	8022	948	1391	0	315	0	0	308	0	103	157	0	259	156	1549	0	0	1270	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6857"	"OTU7275"	0	466	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6858"	"OTU7276"	1707	466	0	154	626	155	0	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp10"	NA	NA	"Gp10"	"Unassigned"
"6859"	"OTU7278"	0	0	0	154	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"uncultivated_soil_bacterium_clone_S027"
"6860"	"OTU7279"	0	0	0	0	0	0	0	0	0	0	0	157	0	157	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Elusimicrobia"	NA	NA	NA	NA	"Unassigned"
"6861"	"OTU7280"	155	0	0	0	0	155	52	0	474	464	929	787	615	1730	3538	207	1086	678	0	104	156	310	0	260	127	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Unassigned"	"Unassigned"	"Unassigned"
"6862"	"OTU7281"	310	0	154	0	783	0	0	0	474	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Alphaproteobacteria_incertae_sedis"	NA	"Geminicoccus"	"uncultured_proteobacterium"
"6863"	"OTU7282"	155	155	0	614	0	0	104	0	0	309	619	787	0	472	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Unassigned"	"Unassigned"
"6864"	"OTU7283"	0	466	154	768	0	0	208	629	1264	464	155	157	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"6865"	"OTU7284"	0	0	0	0	157	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	311	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	"Unassigned"
"6866"	"OTU7285"	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"Unassigned"
"6867"	"OTU7286"	0	0	614	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"Unassigned"
"6868"	"OTU7288"	0	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"	"uncultured_endolithic_bacterium"
"6869"	"OTU7289"	0	155	0	0	0	310	0	0	0	0	310	315	0	0	923	0	0	0	0	0	0	0	0	104	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6870"	"OTU7290"	0	0	0	154	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Zavarzinella"	"Unassigned"
"6871"	"OTU7291"	155	0	154	307	0	0	0	0	316	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"Ktedonobacterales"	"Unassigned"	"Unassigned"	"Unassigned"
"6872"	"OTU7292"	0	931	768	921	626	0	52	1888	316	155	155	0	0	157	308	0	103	0	208	0	622	310	52	104	889	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	NA	NA	"Unassigned"
"6873"	"OTU7294"	0	0	0	0	0	0	0	0	0	1700	4181	4876	154	315	4000	3526	103	678	52	6378	1244	52345	2527	156	0	"Bacteria"	"Proteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6874"	"OTU7295"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Rhodothermaceae"	"Unassigned"	"Unassigned"
"6875"	"OTU7298"	0	466	614	768	2349	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"6876"	"OTU7299"	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"uncultured_bacterium"
"6877"	"OTU7300"	621	2018	1075	3224	157	310	364	0	158	464	155	0	0	0	308	0	0	0	0	104	311	155	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	NA	"Unassigned"
"6878"	"OTU7301"	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Vampirovibrio"	"Unassigned"
"6879"	"OTU7302"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"6880"	"OTU7303"	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	"Unassigned"
"6881"	"OTU7304"	0	0	921	154	0	0	0	0	474	155	0	0	0	0	615	0	0	0	0	0	0	0	103	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"6882"	"OTU7305"	0	0	614	0	157	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6883"	"OTU7306"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Armatimonadetes"	NA	NA	NA	"Armatimonadetes_gp4"	"Unassigned"
"6884"	"OTU7308"	0	0	0	614	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Armatimonadetes"	NA	NA	NA	"Armatimonadetes_gp5"	"Unassigned"
"6885"	"OTU7310"	0	0	0	0	157	0	0	0	0	309	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	NA	"uncultured_Coxiellaceae_bacterium"
"6886"	"OTU7312"	4035	310	4912	1075	2506	2323	104	787	3160	155	619	0	154	0	0	0	0	0	0	0	0	310	0	260	6479	"Bacteria"	"Ignavibacteriae"	"Ignavibacteria"	"Ignavibacteriales"	"Ignavibacteriaceae"	NA	"Unassigned"
"6887"	"OTU7313"	0	155	0	0	157	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	NA	"uncultured_Coxiellaceae_bacterium"
"6888"	"OTU7314"	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Singulisphaera"	"Unassigned"
"6889"	"OTU7315"	0	155	0	0	0	0	416	944	0	155	155	315	0	0	0	52	103	52	0	0	311	155	155	416	381	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp6"	NA	NA	"Gp6"	"Unassigned"
"6890"	"OTU7316"	0	155	0	0	0	0	0	0	0	155	0	157	0	1416	1231	0	0	157	0	104	3111	4181	103	0	127	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6891"	"OTU7317"	310	466	1382	307	783	929	416	629	1264	155	2168	1888	308	2674	1231	52	259	209	52	363	0	310	52	0	254	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Acidimicrobineae_incertae_sedis"	"Aciditerrimonas"	"uncultured_Aciditerrimonas_sp."
"6892"	"OTU7318"	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"6893"	"OTU7319"	0	621	0	0	0	0	0	0	0	0	0	0	0	1258	0	0	0	0	0	0	156	310	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Nannocystaceae"	NA	"Unassigned"
"6894"	"OTU7320"	155	155	0	614	157	929	52	0	0	464	0	0	615	472	308	104	0	0	156	363	0	465	0	729	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	NA	"uncultured_Verrucomicrobia_bacterium"
"6895"	"OTU7321"	4967	2173	307	0	6264	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"uncultured_Aquificae_bacterium"
"6896"	"OTU7322"	0	0	307	0	0	0	52	0	0	0	465	0	0	629	615	0	0	574	0	104	0	310	0	0	0	"Bacteria"	"Acidobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6897"	"OTU7323"	155	0	0	0	0	465	0	0	0	0	929	315	462	0	154	0	0	0	0	0	311	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6898"	"OTU7324"	0	466	614	0	0	0	0	0	158	309	0	0	154	0	462	0	0	0	0	0	0	155	52	0	0	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_bacterium_#0425-2M17"
"6899"	"OTU7325"	0	155	154	0	626	4956	1455	13371	3950	19470	0	157	308	0	0	0	0	0	0	0	156	0	0	0	0	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Unassigned"	"Unassigned"	"Unassigned"
"6900"	"OTU7326"	155	310	0	1535	157	2942	728	472	316	309	619	157	0	1258	615	0	155	0	0	104	4667	1394	155	104	1906	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Labilitrichaceae"	"Labilithrix"	"Unassigned"
"6901"	"OTU7327"	1552	621	154	768	313	27721	1767	9753	7901	24260	3252	472	615	2360	3538	622	259	209	208	1244	66733	26173	619	2602	37985	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"6902"	"OTU7328"	0	0	0	307	0	0	0	0	0	0	155	0	0	315	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
